in:Inventory,in:Wall Length,in:Wall Height,in:Door,in:Curve Frequency,in:Curve Amplitude,out:Leftover inventory[m2],out:Displacement Average[cm],out:Uncovered Wall Area[m2],out:Average Mapping Tolerance
1,600,270,0.25,1,0,1174.749548,19.498932,79.640035,1.2575e-08
1,600,270,0.25,1,0,1185.317996,16.854293,90.208482,1.6753e-08
1,600,270,0.25,1,0,1182.734252,20.580215,87.624738,1.6937e-08
1,600,270,0.25,1,0,1186.113551,16.583561,91.004038,1.8244e-08
1,600,270,0.25,1,0,1186.851238,16.158296,91.741724,1.7799e-08
1,600,270,0.25,1,0,1180.75526,17.331811,85.645747,1.6953e-08
2,600,270,0.25,1,0,1263.682435,7.530118,57.279171,2.0062e-09
2,600,270,0.25,1,0,1264.774548,7.03223,58.371285,4.3628e-09
2,600,270,0.25,1,0,1258.086746,5.639702,51.683482,3.9013e-09
2,600,270,0.25,1,0,1268.303002,9.965804,61.899738,5.1415e-09
2,600,270,0.25,1,0,1259.876051,6.327312,53.472788,4.1913e-09
2,600,270,0.25,1,0,1262.463738,7.974723,56.060474,4.7114e-09
2,600,270,0.25,1,0,1264.68026,7.264665,58.276997,5.2401e-09
3,600,270,0.25,1,0,389.573046,9.119721,56.984388,6.559e-09
3,600,270,0.25,1,0,389.348046,8.544863,56.759388,5.9421e-09
3,600,270,0.25,1,0,389.331201,8.170684,56.742544,4.4755e-09
3,600,270,0.25,1,0,389.835546,7.986596,57.246888,2.8557e-09
3,600,270,0.25,1,0,389.873046,7.927416,57.284388,5.4291e-09
3,600,270,0.25,1,0,389.710546,8.382317,57.121888,6.9822e-09
3,600,270,0.25,1,0,388.31556,9.508291,55.726902,1.2217e-09
0,800,270,0.25,1,0,581.049285,15.656315,247.234711,7.0191e-09
0,800,270,0.25,1,0,555.528136,20.498445,221.713563,1.1312e-08
0,800,270,0.25,1,0,576.115532,12.777696,242.300959,4.3943e-08
0,800,270,0.25,1,0,558.045222,16.1473,224.230649,6.1366e-08
0,800,270,0.25,1,0,574.523661,12.284296,240.709087,4.3363e-08
0,800,270,0.25,1,0,567.207288,15.351546,233.392714,4.5304e-08
0,800,270,0.25,1,0,559.631141,11.631275,225.816567,3.9262e-08
1,800,270,0.25,1,0,1062.971281,18.984619,102.861756,6.2723e-09
1,800,270,0.25,1,0,1048.05001,18.665658,87.940486,6.7745e-09
1,800,270,0.25,1,0,1065.948529,17.930154,105.839005,1.7666e-08
1,800,270,0.25,1,0,1054.612345,15.305484,94.502821,2.899e-08
1,800,270,0.25,1,0,1064.356658,17.710779,104.247133,1.6954e-08
1,800,270,0.25,1,0,1060.345515,18.79155,100.235991,2.0673e-08
1,800,270,0.25,1,0,1057.473789,17.127841,97.364264,1.669e-08
2,800,270,0.25,1,0,1132.002531,9.668627,60.599256,1.9123e-09
2,800,270,0.25,1,0,1132.04376,8.607462,60.640486,2.7764e-09
2,800,270,0.25,1,0,1128.354779,7.149304,56.951505,6.5443e-09
2,800,270,0.25,1,0,1132.187345,7.213408,60.784071,1.0278e-08
2,800,270,0.25,1,0,1129.537908,8.136552,58.134633,4.7871e-09
2,800,270,0.25,1,0,1135.114265,6.927118,63.710991,6.8911e-09
2,800,270,0.25,1,0,1131.717539,8.768396,60.314264,5.5632e-09
3,800,270,0.25,1,0,260.969719,10.171927,63.381051,6.6343e-09
3,800,270,0.25,1,0,261.219511,8.788838,63.630842,2.5306e-09
3,800,270,0.25,1,0,260.394719,10.241194,62.806051,5.6989e-09
3,800,270,0.25,1,0,259.682219,7.26555,62.093551,6.1627e-09
3,800,270,0.25,1,0,260.557219,10.375729,62.968551,5.7446e-09
3,800,270,0.25,1,0,260.519719,9.46665,62.931051,4.6143e-09
3,800,270,0.25,1,0,261.344719,9.973814,63.756051,5.4586e-09
0,400,300,0.25,1,0,705.891273,20.579979,132.076739,1.9054e-08
0,400,300,0.25,1,0,705.891273,20.579959,132.076739,5.8461e-08
0,400,300,0.25,1,0,710.637431,20.579928,136.822897,1.3834e-07
0,400,300,0.25,1,0,709.51861,20.580025,135.704076,6.19e-08
0,400,300,0.25,1,0,709.51861,20.579948,135.704076,1.1288e-07
0,400,300,0.25,1,0,717.287769,20.579945,143.473235,6.4237e-08
0,400,300,0.25,1,0,709.51861,20.57997,135.704076,1.1288e-07
1,400,300,0.25,1,0,1293.73616,20.579989,93.626675,8.4683e-09
1,400,300,0.25,1,0,1305.580253,20.579995,105.470768,4.3152e-08
1,400,300,0.25,1,0,1277.545568,20.58011,77.436083,5.8032e-08
1,400,300,0.25,1,0,1284.472786,20.580103,84.363301,3.1536e-08
1,400,300,0.25,1,0,1276.426747,20.580019,76.317262,4.2562e-08
1,400,300,0.25,1,0,1275.390357,5.608416,75.280872,2.7343e-08
1,400,300,0.25,1,0,1284.472786,20.580097,84.363301,5.0076e-08
2,400,300,0.25,1,0,1367.66741,8.94788,56.264175,6.7134e-09
2,400,300,0.25,1,0,1371.611503,9.834851,60.208268,1.5476e-08
2,400,300,0.25,1,0,1366.876818,5.926316,55.473583,1.9389e-08
2,400,300,0.25,1,0,1365.429036,11.00728,54.025801,8.137e-09
2,400,300,0.25,1,0,1365.095497,8.507399,53.692262,1.4957e-08
2,400,300,0.25,1,0,1364.334107,8.475129,52.930872,1.1069e-08
2,400,300,0.25,1,0,1366.404036,9.537992,55.000801,1.2216e-08
3,400,300,0.25,1,0,493.34314,13.190593,55.754511,4.0968e-09
3,400,300,0.25,1,0,493.726008,19.099945,56.137379,5.4622e-09
3,400,300,0.25,1,0,493.32439,13.337574,55.735761,4.0317e-09
3,400,300,0.25,1,0,493.676008,18.549136,56.087379,8.1211e-09
3,400,300,0.25,1,0,493.30564,15.402679,55.717011,4.6744e-09
3,400,300,0.25,1,0,493.563508,18.350075,55.974879,6.5148e-09
3,400,300,0.25,1,0,492.78689,14.375854,55.198261,5.1133e-09
0,600,300,0.25,1,0,559.233115,20.58018,135.418557,2.6193e-08
0,600,300,0.25,1,0,544.661471,20.580167,120.846913,3.2151e-08
0,600,300,0.25,1,0,545.425409,20.580172,121.610851,2.5008e-08
0,600,300,0.25,1,0,547.956706,20.580136,124.142148,2.1611e-08
0,600,300,0.25,1,0,551.519598,20.580115,127.70504,2.5008e-08
0,600,300,0.25,1,0,550.250127,20.580151,126.435569,3.5463e-08
0,600,300,0.25,1,0,545.59825,20.580149,121.783692,2.5008e-08
1,600,300,0.25,1,0,1139.240434,12.434853,89.130925,1.4734e-08
1,600,300,0.25,1,0,1153.164677,12.029136,103.055168,3.2788e-08
1,600,300,0.25,1,0,1148.442656,20.58017,98.333147,1.8756e-08
1,600,300,0.25,1,0,1132.391456,11.992906,82.281947,1.6302e-08
1,600,300,0.25,1,0,1151.158938,20.580148,101.049429,1.7313e-08
1,600,300,0.25,1,0,1153.267373,20.580175,103.157864,2.9046e-08
1,600,300,0.25,1,0,1144.167596,10.539415,94.058087,1.7313e-08
2,600,300,0.25,1,0,1219.109184,14.088286,57.705925,4.2862e-09
2,600,300,0.25,1,0,1215.939677,11.108854,54.536418,5.4035e-09
2,600,300,0.25,1,0,1219.448906,12.983792,58.045647,3.126e-09
2,600,300,0.25,1,0,1220.010206,14.11802,58.606947,5.0159e-09
2,600,300,0.25,1,0,1219.077688,10.660001,57.674429,2.9614e-09
2,600,300,0.25,1,0,1224.961123,16.983684,63.557864,6.4849e-09
2,600,300,0.25,1,0,1219.298846,9.149792,57.895587,3.3098e-09
3,600,300,0.25,1,0,347.184791,11.798992,59.596138,4.7296e-09
3,600,300,0.25,1,0,347.372291,12.123694,59.783638,5.7008e-09
3,600,300,0.25,1,0,348.81797,11.100073,61.229317,8.8123e-10
3,600,300,0.25,1,0,347.634791,11.858887,60.046138,6.4572e-09
3,600,300,0.25,1,0,346.285299,11.712652,58.696646,9.9709e-10
3,600,300,0.25,1,0,347.459791,12.094241,59.871138,5.9143e-09
3,600,300,0.25,1,0,348.160923,13.021276,60.57227,8.8851e-10
0,800,300,0.25,1,0,428.151752,18.559541,154.337182,3.2629e-08
0,800,300,0.25,1,0,416.869503,20.580175,143.054933,2.287e-08
0,800,300,0.25,1,0,417.988324,20.580169,144.173754,2.7628e-08
0,800,300,0.25,1,0,448.617809,20.580155,174.803239,4.35e-08
0,800,300,0.25,1,0,420.916544,20.580157,147.101974,4.1631e-08
0,800,300,0.25,1,0,423.811437,20.580163,149.996867,2.4097e-08
0,800,300,0.25,1,0,420.078943,20.58015,146.264373,3.1671e-08
1,800,300,0.25,1,0,1000.890604,7.763474,100.781083,1.9843e-08
1,800,300,0.25,1,0,999.335238,9.405728,99.225717,1.5015e-08
1,800,300,0.25,1,0,1004.939002,10.109353,104.829481,2.2255e-08
1,800,300,0.25,1,0,992.300604,7.131852,92.191083,2.2385e-08
1,800,300,0.25,1,0,1020.39726,12.956137,120.287739,3.693e-08
1,800,300,0.25,1,0,1017.531007,12.759001,117.421486,2.0885e-08
1,800,300,0.25,1,0,1006.014584,9.470181,105.905064,2.2371e-08
2,800,300,0.25,1,0,1070.784354,10.089454,59.381083,5.8944e-09
2,800,300,0.25,1,0,1069.191488,10.456612,57.788217,4.7378e-09
2,800,300,0.25,1,0,1073.607752,11.151622,62.204481,5.9221e-09
2,800,300,0.25,1,0,1071.331854,11.821069,59.928583,8.1972e-09
2,800,300,0.25,1,0,1076.79101,12.576846,65.387739,7.2875e-09
2,800,300,0.25,1,0,1077.562257,13.199663,66.158986,4.9305e-09
2,800,300,0.25,1,0,1070.020834,11.72771,58.617564,5.3416e-09
3,800,300,0.25,1,0,204.315299,12.405231,66.726634,4.1684e-09
3,800,300,0.25,1,0,205.100671,12.188102,67.512006,2.6669e-09
3,800,300,0.25,1,0,207.863808,9.466395,70.275143,4.2431e-09
3,800,300,0.25,1,0,204.402799,12.363779,66.814134,3.5103e-09
3,800,300,0.25,1,0,208.113808,9.495203,70.525143,6.3467e-09
3,800,300,0.25,1,0,207.745058,9.247228,70.156393,4.577e-09
3,800,300,0.25,1,0,205.484049,12.508231,67.895384,2.913e-09
0,400,240,0.5,1,0,829.299459,20.580006,195.48491,0.0
0,400,240,0.5,1,0,793.876268,20.579929,160.06172,4.7528e-08
0,400,240,0.5,1,0,829.299459,20.580006,195.48491,0.0
0,400,240,0.5,1,0,793.876268,20.579929,160.06172,4.7528e-08
0,400,240,0.5,1,0,811.629046,20.579964,177.814498,3.1538e-09
0,400,240,0.5,1,0,811.546681,20.579974,177.732133,7.1291e-08
0,400,240,0.5,1,0,811.629046,20.579964,177.814498,0.0
1,400,240,0.5,1,0,1411.616267,6.010134,151.506768,6.4286e-09
1,400,240,0.5,1,0,1411.569944,8.325679,151.460444,3.2663e-08
1,400,240,0.5,1,0,1411.616267,6.055046,151.506768,2.3291e-09
1,400,240,0.5,1,0,1411.569944,8.315368,151.460444,2.8517e-08
1,400,240,0.5,1,0,1411.530976,10.345096,151.421477,1.0513e-09
1,400,240,0.5,1,0,1411.448611,10.110794,151.339112,2.7042e-08
1,400,240,0.5,1,0,1411.530976,10.346505,151.421477,0.0
2,400,240,0.5,1,0,1431.735017,15.212391,60.331768,1.0046e-08
2,400,240,0.5,1,0,1432.482444,14.566525,61.079194,1.197e-08
2,400,240,0.5,1,0,1430.616267,16.534174,59.213018,9.0278e-09
2,400,240,0.5,1,0,1433.288694,15.95335,61.885444,1.175e-08
2,400,240,0.5,1,0,1432.799726,17.073498,61.396477,9.1442e-09
2,400,240,0.5,1,0,1432.242361,18.305453,60.839112,1.084e-08
2,400,240,0.5,1,0,1435.143476,15.78037,63.740227,1.0396e-08
3,400,240,0.5,1,0,559.316067,15.892017,61.727424,1.1e-08
3,400,240,0.5,1,0,560.591067,15.426496,63.002424,9.4658e-09
3,400,240,0.5,1,0,560.378567,14.884983,62.789924,1.0211e-08
3,400,240,0.5,1,0,559.678567,16.545885,62.089924,1.1954e-08
3,400,240,0.5,1,0,562.566067,15.394176,64.977424,9.4756e-09
3,400,240,0.5,1,0,559.284817,15.313572,61.696174,1.0421e-08
3,400,240,0.5,1,0,559.922317,16.998884,62.333674,1.0886e-08
0,600,240,0.5,1,0,762.802433,20.580107,248.987866,2.3239e-07
0,600,240,0.5,1,0,786.650517,20.580124,272.83595,1.1671e-07
0,600,240,0.5,1,0,759.240122,20.580223,245.425555,0.0
0,600,240,0.5,1,0,743.046947,11.940746,229.232379,1.0361e-07
0,600,240,0.5,1,0,756.374399,20.580172,242.559831,0.0
0,600,240,0.5,1,0,759.240122,20.580218,245.425555,1.3814e-07
0,600,240,0.5,1,0,757.350726,20.580191,243.536158,0.0
1,600,240,0.5,1,0,1353.720517,20.580095,213.610998,1.4795e-07
1,600,240,0.5,1,0,1360.243186,13.048923,220.133667,7.168e-08
1,600,240,0.5,1,0,1358.21055,8.055812,218.101032,0.0
1,600,240,0.5,1,0,1354.440409,1.296644,214.330891,7.9021e-08
1,600,240,0.5,1,0,1355.344827,8.108529,215.235309,0.0
1,600,240,0.5,1,0,1358.21055,8.069491,218.101032,5.1804e-08
1,600,240,0.5,1,0,1359.833682,6.057337,219.724164,0.0
2,600,240,0.5,1,0,1353.720517,17.270513,102.317248,6.1383e-09
2,600,240,0.5,1,0,1360.243186,17.726803,108.839917,3.2377e-09
2,600,240,0.5,1,0,1358.21055,17.951743,106.807282,8.1731e-10
2,600,240,0.5,1,0,1354.440409,17.426029,103.037141,4.0007e-09
2,600,240,0.5,1,0,1355.344827,18.985511,103.941559,2.4039e-10
2,600,240,0.5,1,0,1358.21055,17.747686,106.807282,4.3002e-09
2,600,240,0.5,1,0,1359.833682,16.476561,108.430414,0.0
3,600,240,0.5,1,0,489.832997,18.578673,112.244335,5.9136e-09
3,600,240,0.5,1,0,489.832997,17.408953,112.244335,4.3097e-09
3,600,240,0.5,1,0,489.832997,19.019143,112.244335,2.9465e-09
3,600,240,0.5,1,0,489.832997,17.618245,112.244335,2.5324e-09
3,600,240,0.5,1,0,489.832997,18.277172,112.244335,5.0475e-09
3,600,240,0.5,1,0,489.832997,17.612562,112.244335,5.3729e-09
3,600,240,0.5,1,0,489.832997,17.507289,112.244335,2.4835e-09
0,800,240,0.5,1,0,728.170131,20.580125,334.355554,1.006e-07
0,800,240,0.5,1,0,705.183712,20.580177,311.369135,9.515e-08
0,800,240,0.5,1,0,709.741346,20.580086,315.926769,0.0
0,800,240,0.5,1,0,720.736767,20.58013,326.92219,1.4158e-07
0,800,240,0.5,1,0,710.934985,20.580105,317.120408,4.4677e-08
0,800,240,0.5,1,0,706.212596,20.580078,312.398019,1.3805e-07
0,800,240,0.5,1,0,718.724698,13.507251,324.910121,2.8986e-08
1,800,240,0.5,1,0,1300.519283,16.957341,280.409755,3.6583e-08
1,800,240,0.5,1,0,1298.57248,10.727072,278.462952,5.2861e-08
1,800,240,0.5,1,0,1300.142549,5.874307,280.033022,0.0
1,800,240,0.5,1,0,1303.053575,14.069813,282.944047,7.4168e-08
1,800,240,0.5,1,0,1301.336189,6.726566,281.226661,1.7871e-08
1,800,240,0.5,1,0,1298.882812,2.810739,278.773284,5.5219e-08
1,800,240,0.5,1,0,1301.691956,11.141944,281.582428,1.4314e-08
2,800,240,0.5,1,0,1300.519283,17.316908,169.116005,2.31e-09
2,800,240,0.5,1,0,1298.57248,18.135221,167.169202,3.0897e-09
2,800,240,0.5,1,0,1300.142549,16.529471,168.739272,0.0
2,800,240,0.5,1,0,1303.053575,16.11583,171.650297,4.508e-09
2,800,240,0.5,1,0,1301.336189,18.174316,169.932911,1.6367e-09
2,800,240,0.5,1,0,1298.882812,15.499547,167.479534,3.4152e-09
2,800,240,0.5,1,0,1301.691956,17.255771,170.288678,1.8007e-09
3,800,240,0.5,1,0,427.545101,15.185521,169.956429,6.0632e-09
3,800,240,0.5,1,0,427.545101,16.209836,169.956429,4.0142e-09
3,800,240,0.5,1,0,427.545101,16.16167,169.956429,5.3951e-09
3,800,240,0.5,1,0,427.545101,16.032327,169.956429,2.9422e-09
3,800,240,0.5,1,0,427.545101,15.660267,169.956429,6.5928e-09
3,800,240,0.5,1,0,427.545101,16.512734,169.956429,5.4961e-09
3,800,240,0.5,1,0,427.545101,17.337268,169.956429,3.9165e-09
0,400,270,0.5,1,0,811.148597,4.619824,207.334056,1.016e-08
0,400,270,0.5,1,0,793.876268,20.579967,190.061727,4.7528e-08
0,400,270,0.5,1,0,811.546681,6.35787,207.73214,1.8638e-07
0,400,270,0.5,1,0,793.395819,9.857893,189.581278,5.4301e-08
0,400,270,0.5,1,0,793.478184,5.654064,189.663643,1.3403e-07
0,400,270,0.5,1,0,793.876268,11.342026,190.061727,5.6403e-08
0,400,270,0.5,1,0,793.876268,11.089535,190.061727,1.2425e-07
1,400,270,0.5,1,0,1317.25862,15.934051,87.149128,1.9995e-08
1,400,270,0.5,1,0,1316.490205,20.580071,86.380713,3.9026e-08
1,400,270,0.5,1,0,1317.509775,16.371664,87.400283,2.7573e-08
1,400,270,0.5,1,0,1316.275856,17.694814,86.166364,3.2163e-08
1,400,270,0.5,1,0,1316.358221,16.604621,86.248729,5.3602e-08
1,400,270,0.5,1,0,1316.490205,17.99881,86.380713,3.7204e-08
1,400,270,0.5,1,0,1316.490205,17.943174,86.380713,4.2656e-08
2,400,270,0.5,1,0,1393.12112,9.273116,51.717878,4.8473e-09
2,400,270,0.5,1,0,1395.108955,7.116706,53.705713,9.9219e-09
2,400,270,0.5,1,0,1393.084775,8.584849,51.681533,6.6842e-09
2,400,270,0.5,1,0,1392.338356,7.528457,50.935114,7.6578e-09
2,400,270,0.5,1,0,1392.970721,7.147746,51.567479,1.2968e-08
2,400,270,0.5,1,0,1392.296455,5.64648,50.893213,8.858e-09
2,400,270,0.5,1,0,1392.808955,7.130542,51.405713,1.0156e-08
3,400,270,0.5,1,0,521.156904,11.991394,53.568268,3.1849e-09
3,400,270,0.5,1,0,521.656904,13.847928,54.068268,1.373e-08
3,400,270,0.5,1,0,522.106904,12.116163,54.518268,5.1964e-09
3,400,270,0.5,1,0,521.006904,12.440293,53.418268,3.5439e-09
3,400,270,0.5,1,0,523.044404,12.27594,55.455768,8.4231e-09
3,400,270,0.5,1,0,521.400654,12.604352,53.812018,1.0551e-08
3,400,270,0.5,1,0,521.769404,12.853349,54.180768,5.2399e-09
0,600,270,0.5,1,0,724.037126,20.580175,255.222564,9.5256e-08
0,600,270,0.5,1,0,747.88521,20.580145,279.070648,1.9071e-07
0,600,270,0.5,1,0,733.545132,11.5983,264.730569,0.0
0,600,270,0.5,1,0,730.523606,10.763819,261.709043,1.0361e-07
0,600,270,0.5,1,0,730.679408,11.564736,261.864846,0.0
0,600,270,0.5,1,0,733.772887,12.001695,264.958325,1.0361e-07
0,600,270,0.5,1,0,728.833366,13.954174,260.018803,0.0
1,600,270,0.5,1,0,1192.552091,20.580155,97.442577,2.2485e-08
1,600,270,0.5,1,0,1192.183345,20.580174,97.073831,2.2886e-08
1,600,270,0.5,1,0,1195.324137,17.761922,100.214623,2.3365e-09
1,600,270,0.5,1,0,1192.505202,17.444736,97.395688,2.6429e-08
1,600,270,0.5,1,0,1194.856947,17.647708,99.747433,0.0
1,600,270,0.5,1,0,1195.551892,17.877317,100.442379,2.5305e-08
1,600,270,0.5,1,0,1197.348331,19.428352,102.238817,2.4381e-09
2,600,270,0.5,1,0,1263.733341,11.227169,57.330077,7.5292e-09
2,600,270,0.5,1,0,1266.377095,13.068265,59.973831,8.0583e-09
2,600,270,0.5,1,0,1262.017887,9.147124,55.614623,1.6797e-08
2,600,270,0.5,1,0,1262.173952,8.65884,55.770688,2.5502e-08
2,600,270,0.5,1,0,1260.363197,7.199906,53.959933,1.5939e-08
2,600,270,0.5,1,0,1264.495642,10.399287,58.092379,2.5156e-08
2,600,270,0.5,1,0,1263.454581,10.453789,57.051317,1.7206e-08
3,600,270,0.5,1,0,390.494958,8.58392,57.906301,2.2817e-08
3,600,270,0.5,1,0,390.138708,6.658743,57.550051,1.8122e-08
3,600,270,0.5,1,0,390.332458,6.483639,57.743801,1.5089e-08
3,600,270,0.5,1,0,390.651208,8.182412,58.062551,1.6388e-08
3,600,270,0.5,1,0,390.239224,7.272781,57.650566,1.625e-08
3,600,270,0.5,1,0,390.482458,8.797492,57.893801,1.4572e-08
3,600,270,0.5,1,0,390.173972,7.001408,57.585314,1.3844e-08
0,800,270,0.5,1,0,664.53425,15.626978,330.719677,9.3589e-09
0,800,270,0.5,1,0,658.790186,16.056712,324.975613,6.1978e-08
0,800,270,0.5,1,0,653.223261,13.399449,319.408687,0.0
0,800,270,0.5,1,0,671.148879,20.580127,337.334306,1.1327e-07
0,800,270,0.5,1,0,654.018817,12.141888,320.204243,7.3211e-09
0,800,270,0.5,1,0,658.266065,9.245703,324.451491,9.2032e-08
0,800,270,0.5,1,0,670.976039,9.993472,337.161465,2.3189e-08
1,800,270,0.5,1,0,1061.318951,14.978346,101.209427,5.4183e-09
1,800,270,0.5,1,0,1060.875919,14.427935,100.766395,1.5286e-08
1,800,270,0.5,1,0,1055.988661,14.105824,95.879136,0.0
1,800,270,0.5,1,0,1064.724257,14.874318,104.614733,2.327e-08
1,800,270,0.5,1,0,1056.10455,13.074315,95.995025,4.434e-09
1,800,270,0.5,1,0,1060.351798,12.909568,100.242273,2.0243e-08
1,800,270,0.5,1,0,1064.551416,12.54296,104.441892,8.0595e-09
2,800,270,0.5,1,0,1135.093951,10.860717,63.690677,2.2848e-09
2,800,270,0.5,1,0,1133.619669,9.12908,62.216395,1.1567e-08
2,800,270,0.5,1,0,1130.763661,8.247499,59.360386,0.0
2,800,270,0.5,1,0,1137.143007,8.629934,65.739733,2.8185e-08
2,800,270,0.5,1,0,1132.17955,9.723941,60.776275,2.0447e-08
2,800,270,0.5,1,0,1133.364298,7.410447,61.961023,8.2923e-09
2,800,270,0.5,1,0,1131.226416,8.021343,59.823142,1.8887e-08
3,800,270,0.5,1,0,261.379053,7.658909,63.790385,1.2371e-08
3,800,270,0.5,1,0,265.560303,7.372893,67.971635,8.7937e-09
3,800,270,0.5,1,0,261.691553,8.407506,64.102885,1.0324e-08
3,800,270,0.5,1,0,261.722803,7.071495,64.134135,1.6772e-08
3,800,270,0.5,1,0,261.741553,7.589589,64.152885,1.2552e-08
3,800,270,0.5,1,0,262.04203,6.115956,64.453361,7.9142e-09
3,800,270,0.5,1,0,262.235303,8.21558,64.646635,7.7285e-09
0,400,300,0.5,1,0,704.676705,20.579949,130.862171,7.3174e-09
0,400,300,0.5,1,0,653.205434,12.966622,79.3909,3.636e-08
0,400,300,0.5,1,0,703.138376,20.579992,129.323842,4.9378e-09
0,400,300,0.5,1,0,682.693866,20.579968,108.879332,7.6208e-08
0,400,300,0.5,1,0,688.916962,20.580021,115.102428,6.8313e-09
0,400,300,0.5,1,0,686.839453,20.580001,113.024919,6.8796e-08
0,400,300,0.5,1,0,687.585115,20.580028,113.770581,2.5754e-08
1,400,300,0.5,1,0,1279.951526,12.653876,79.842041,3.0489e-09
1,400,300,0.5,1,0,1260.531789,6.221614,60.422304,2.5658e-08
1,400,300,0.5,1,0,1277.558548,11.629158,77.449063,2.0574e-09
1,400,300,0.5,1,0,1271.296975,10.830151,71.18749,5.0821e-08
1,400,300,0.5,1,0,1281.174865,10.391592,81.06538,1.5968e-08
1,400,300,0.5,1,0,1279.524576,10.984878,79.415091,4.3382e-08
1,400,300,0.5,1,0,1276.207219,10.324591,76.097734,1.2877e-08
2,400,300,0.5,1,0,1366.132776,15.235858,54.729541,1.2108e-09
2,400,300,0.5,1,0,1364.538039,7.234982,53.134804,3.3095e-08
2,400,300,0.5,1,0,1364.852298,9.482283,53.449063,9.7844e-10
2,400,300,0.5,1,0,1365.978225,9.459104,54.57499,1.9096e-08
2,400,300,0.5,1,0,1367.106115,16.988327,55.70288,4.4538e-09
2,400,300,0.5,1,0,1365.968326,10.188305,54.565091,1.998e-08
2,400,300,0.5,1,0,1368.088469,16.934715,56.685234,1.5551e-08
3,400,300,0.5,1,0,492.262805,18.517611,54.674176,1.2622e-08
3,400,300,0.5,1,0,491.27608,16.619096,53.687451,4.3824e-09
3,400,300,0.5,1,0,491.325305,17.681676,53.736676,7.4509e-09
3,400,300,0.5,1,0,491.08233,16.494618,53.493701,1.5979e-08
3,400,300,0.5,1,0,492.756555,18.231784,55.167926,9.9709e-09
3,400,300,0.5,1,0,491.69483,16.381587,54.106201,1.1881e-08
3,400,300,0.5,1,0,492.619055,16.018231,55.030426,1.7773e-08
0,600,300,0.5,1,0,542.440842,16.800805,118.626284,4.4138e-08
0,600,300,0.5,1,0,545.252261,20.58017,121.437703,1.3237e-07
0,600,300,0.5,1,0,576.106176,20.580203,152.291618,0.0
0,600,300,0.5,1,0,572.200186,20.580115,148.385628,9.7077e-08
0,600,300,0.5,1,0,554.276463,20.580188,130.461905,4.4047e-08
0,600,300,0.5,1,0,554.112776,20.580162,130.298218,9.02e-08
0,600,300,0.5,1,0,576.446677,20.580126,152.632119,5.2089e-08
1,600,300,0.5,1,0,1142.129822,17.745602,92.020313,3.3103e-08
1,600,300,0.5,1,0,1145.63502,18.421537,95.525511,9.9275e-08
1,600,300,0.5,1,0,1137.436004,8.074146,87.326495,0.0
1,600,300,0.5,1,0,1127.818914,3.948723,77.709405,4.0875e-08
1,600,300,0.5,1,0,1148.185445,15.980823,98.075936,3.0494e-08
1,600,300,0.5,1,0,1133.97252,7.746436,83.863012,5.0737e-08
1,600,300,0.5,1,0,1141.499673,11.115973,91.390164,2.4512e-08
2,600,300,0.5,1,0,1219.448572,12.601341,58.045313,1.3142e-08
2,600,300,0.5,1,0,1218.00377,13.103898,56.600511,2.3235e-08
2,600,300,0.5,1,0,1222.836004,7.173779,61.432745,6.0484e-09
2,600,300,0.5,1,0,1220.925164,6.184465,59.521905,2.373e-08
2,600,300,0.5,1,0,1218.054195,11.125586,56.650936,1.0502e-08
2,600,300,0.5,1,0,1217.99127,10.504519,56.588012,2.401e-08
2,600,300,0.5,1,0,1222.418423,9.007389,61.015164,1.2384e-08
3,600,300,0.5,1,0,351.475812,17.905057,63.887159,1.7459e-08
3,600,300,0.5,1,0,351.194562,17.327676,63.605909,1.2543e-08
3,600,300,0.5,1,0,349.200812,17.400864,61.612159,8.9297e-09
3,600,300,0.5,1,0,350.600812,17.90333,63.012159,1.2893e-08
3,600,300,0.5,1,0,346.102975,12.210833,58.514322,1.1066e-08
3,600,300,0.5,1,0,351.175812,17.961151,63.587159,1.2614e-08
3,600,300,0.5,1,0,350.919562,17.900695,63.330909,1.3086e-08
0,800,300,0.5,1,0,453.038995,20.580142,179.224425,7.0523e-08
0,800,300,0.5,1,0,422.023656,20.580168,148.209087,6.0043e-08
0,800,300,0.5,1,0,418.660821,20.580146,144.846251,0.0
0,800,300,0.5,1,0,438.861036,20.580133,165.046466,7.9049e-08
0,800,300,0.5,1,0,420.916544,20.58016,147.101974,4.2511e-08
0,800,300,0.5,1,0,426.186349,20.58016,152.371779,8.162e-08
